player_id,player_name,search_guild_key,guild_name,总fanlv,DR数量,rank,point,花帆,さやか,瑠璃乃,吟子,小铃,姬芽,泉,塞拉斯,季度等级
64M70NFSR,百生・G・インコ,YE7CX8RNP,蓮ノ大三十角,1813,19,1,12000000,10,10,10,10,10,10,10,10,80
4YTEQDE04,まんまる,3F9P3U95T,ଳ天地鱏明の空ଳ,1783,17,1,12000000,10,10,10,10,10,10,10,10,80
U1IQYBNI5,通りすがりの人,3F9P3U95T,ଳ天地鱏明の空ଳ,1838,15,3,11940000,10,10,10,10,10,10,10,10,80
9NMP2LJU2,アプリ平太郎,EYN9H9N16,蓮すきすきクラブ,1807,19,4,11930000,10,10,10,10,10,10,10,10,80
NC6WJYFVX,でら,EYN9H9N16,蓮すきすきクラブ,1866,18,5,11920000,10,10,10,10,10,10,10,10,80
0USG3I0AK,A,EYN9H9N16,蓮すきすきクラブ,1688,18,6,11900000,10,10,10,10,10,10,10,10,80
HVA8EZJWM,鍋,3F9P3U95T,ଳ天地鱏明の空ଳ,1806,17,7,11890000,10,10,10,10,10,10,10,10,80
8JKPKHDHC,あるふぁん,EYN9H9N16,蓮すきすきクラブ,1796,18,8,11820000,10,10,10,10,10,10,10,10,80
IZUFEEX2U,アルメ,EYN9H9N16,蓮すきすきクラブ,1747,18,9,11810000,10,10,10,10,10,10,10,10,80
1Y0XFNNDJ,かなたなか,EYN9H9N16,蓮すきすきクラブ,1769,18,10,11800000,10,10,10,10,10,10,10,10,80
7604CH5KV,st*,FK5MUK0ET,くる♡すきクラブ,1845,20,11,11745000,10,10,10,10,10,10,10,10,80
QTHXHSE6U,総たい,EYN9H9N16,蓮すきすきクラブ,1867,19,12,11740000,10,10,10,10,10,10,10,10,80
NWUFRAHLN,皆休みません？,3F9P3U95T,ଳ天地鱏明の空ଳ,1659,14,13,11730000,10,10,10,10,10,10,10,10,80
K7QAEXJLJ,のりすけ,49AMYCXCD,ルドベキア,1846,18,14,11720000,10,10,10,10,10,10,10,10,80
7L6LDY5MT,0,YE7CX8RNP,蓮ノ大三十角,1852,20,15,11710000,10,10,10,10,10,10,10,10,80
ISRNX35D4,KYB,RWARTHA1M,乙宗梢大好き部,1820,17,16,11670000,10,10,10,10,10,10,10,10,80
5LL48ARPU,シュウ,3F9P3U95T,ଳ天地鱏明の空ଳ,1648,19,17,11645000,10,10,10,10,10,10,10,10,80
7Q17H65NQ,mitsu,YE7CX8RNP,蓮ノ大三十角,1828,17,18,11625000,10,10,10,10,10,10,10,10,80
JC33CNHML,かんなぎ(本物),EYN9H9N16,蓮すきすきクラブ,1640,16,19,11620000,10,10,10,10,10,10,10,10,80
KN3FIHXL7,トミィ,RFYKY8DCD,LA.LA.LA,1825,18,20,11595000,10,10,10,10,10,10,10,10,80
HF5CLQ1F8,すがぽん,M5LHG6R4T,乙宗動物園,1891,19,21,11585000,10,10,10,10,10,10,10,10,80
L71LEGR49,かんなぎ,PBRDPWEY1,村村会,1621,18,21,11585000,10,10,10,10,10,10,10,10,80
A172AA7DD,にしん,3F9P3U95T,ଳ天地鱏明の空ଳ,1795,9,23,11580000,10,10,10,10,10,10,10,10,80
TWKTW5AVC,碧と煌めき,GXR6C85BT,花帆ちゃん親衛隊,1595,19,24,11570000,10,10,10,10,10,10,10,10,80
X0N1L475X,ぼた餅,PBRDPWEY1,村村会,1725,16,25,11560000,10,10,10,10,10,10,10,10,80
ALF76WC94,あにょつき,11FB0EDDT,スクステ同好会,1590,16,26,11555000,10,10,10,10,10,10,10,10,80
CAH984HAW,be proud,M5LHG6R4T,乙宗動物園,1863,17,27,11520000,10,10,10,10,10,10,10,10,80
JLADG5GPX,うぇすとれ,PBRDPWEY1,村村会,1656,17,28,11485000,10,10,10,10,10,10,10,10,80
8E70ID58F,あるとす,WN5B7VKPU,きんぴられんこん,1816,18,29,11475000,10,10,10,10,10,10,10,10,80
TW9L2LKS7,ジェネシス日野下,YE7CX8RNP,蓮ノ大三十角,1869,15,30,11450000,10,10,10,10,10,10,10,10,80
CZKJL4VOV,調布のりこ,M5LHG6R4T,乙宗動物園,1815,18,31,11440000,10,10,10,10,10,10,10,10,80
EQOU1ZZS7,葵,3F9P3U95T,ଳ天地鱏明の空ଳ,1760,19,32,11390500,10,10,10,10,10,10,10,10,80
W48K3OD0Q,ふっちー,998H940YN,お嬢様筋トレ部,1686,15,33,11385000,10,10,10,10,10,10,10,10,80
TKLRD66RN,チャリこず4凸,3F9P3U95T,ଳ天地鱏明の空ଳ,1764,16,34,11380000,10,10,10,10,10,10,10,10,80
JRXUOPXXN,ぐんま,49AMYCXCD,ルドベキア,1637,15,34,11380000,10,10,10,10,10,10,10,10,80
JE5URLPU8,もご,3F9P3U95T,ଳ天地鱏明の空ଳ,1207,6,36,11375000,10,10,10,10,10,10,10,10,80
KXMPLAX04,ろーぱす,3F9P3U95T,ଳ天地鱏明の空ଳ,1611,17,36,11375000,10,10,10,10,10,10,10,10,80
NJ5M5IZWU,ランボルギーニま,3F9P3U95T,ଳ天地鱏明の空ଳ,1777,19,38,11365000,10,10,10,10,10,10,10,10,80
NLNKEMVRB,ユッキー,0TKFF5EG3,サークル名募集中,1610,15,39,11360000,10,10,10,10,10,10,10,10,80
FCED0MOWI,つかべん,RWARTHA1M,乙宗梢大好き部,1783,20,40,11355000,10,10,10,10,10,10,10,10,80
VK5FCXKLC,ぐっちー,M5LHG6R4T,乙宗動物園,1423,16,41,11350000,10,10,10,10,10,10,10,10,80
U7NEBV4KH,こーど,49AMYCXCD,ルドベキア,1581,19,42,11345000,10,10,10,10,10,10,10,10,80
X0REUC1B0,ジークハルト,GXR6C85BT,花帆ちゃん親衛隊,1704,19,43,11340000,10,10,10,10,10,10,10,10,80
AJMEJX0KG,こーか,EYN9H9N16,蓮すきすきクラブ,1715,19,44,11320000,10,10,10,10,10,10,10,10,80
45NY6HUBX,かいこ,25PMPEMG7,星見プロ,1531,18,45,11310000,10,10,10,10,10,10,10,10,80
9L52YPRA1,ハミングバード,3F9P3U95T,ଳ天地鱏明の空ଳ,1757,12,46,11290000,10,10,10,10,10,10,10,10,80
